listing_id,total_bookings,total_duration,avg_duration,min_duration,max_duration,num_of_short_stays,num_of_long_stays
1.297102348848494e+18,3,24,8.0,2,11,1,2
1.29713990369758e+18,1,8,8.0,8,8,0,1
1.297207772667482e+18,1,2,2.0,2,2,1,0
1.2972392313613056e+18,2,8,4.0,4,4,2,0
1.2972678383830615e+18,10,18,1.8,1,3,10,0
1.29769494574082e+18,4,11,2.75,2,3,4,0
1.297698478962759e+18,1,9,9.0,9,9,0,1
1.2976999261223844e+18,1,6,6.0,6,6,1,0
1.2977220135454525e+18,9,25,2.7777777777777777,2,4,9,0
1.297723056032616e+18,2,16,8.0,8,8,0,2
1.297787097404587e+18,2,10,5.0,4,6,2,0
1.2977905024046013e+18,9,44,4.888888888888889,2,6,9,0
1.2977939181886559e+18,10,52,5.2,4,7,10,0
1.2978239063116872e+18,6,42,7.0,5,8,3,3
1.297891902320343e+18,4,27,6.75,6,8,3,1
1.2978951747133112e+18,4,11,2.75,2,3,4,0
1.2978979840096788e+18,15,103,6.866666666666666,5,9,13,2
1.2979356132527462e+18,13,110,8.461538461538462,6,10,3,10
1.2979386322578657e+18,8,57,7.125,6,8,6,2
1.2979775979334764e+18,1,3,3.0,3,3,1,0
1.2979980551908982e+18,2,4,2.0,2,2,2,0
1.2980109877138135e+18,2,6,3.0,2,4,2,0
1.2982344455160338e+18,13,34,2.6153846153846154,1,5,13,0
1.2983497168693847e+18,17,23,1.3529411764705883,1,2,17,0
1.298400117630395e+18,5,10,2.0,1,3,5,0
1.298418918102728e+18,6,8,1.3333333333333333,1,2,6,0
1.2984192992409096e+18,8,12,1.5,1,2,8,0
1.2984198038634378e+18,1,5,5.0,5,5,1,0
1.298452703517444e+18,1,9,9.0,9,9,0,1
1.298468240022717e+18,12,20,1.6666666666666667,1,3,12,0
1.2984805429955039e+18,6,16,2.6666666666666665,2,4,6,0
1.298501087254514e+18,1,4,4.0,4,4,1,0
1.298502398387048e+18,12,20,1.6666666666666667,1,3,12,0
1.2985182258784046e+18,1,11,11.0,11,11,0,1
1.298523017099572e+18,1,8,8.0,8,8,0,1
1.2985285813771098e+18,5,9,1.8,1,3,5,0
1.298532054730429e+18,5,10,2.0,1,3,5,0
1.2985421356378668e+18,1,8,8.0,8,8,0,1
1.298557292918064e+18,9,14,1.5555555555555556,1,3,9,0
1.2985989022891215e+18,1,1,1.0,1,1,1,0
1.2986123456326508e+18,1,2,2.0,2,2,1,0
1.2986148959692964e+18,6,22,3.6666666666666665,3,4,6,0
1.2986211511483397e+18,2,7,3.5,2,5,2,0
1.2986454244662556e+18,4,30,7.5,6,8,1,3
1.2986540578831004e+18,11,73,6.636363636363637,4,9,8,3
1.2986561023766295e+18,3,22,7.333333333333333,6,9,2,1
1.298690943403281e+18,2,16,8.0,8,8,0,2
1.2987330024995346e+18,1,7,7.0,7,7,1,0
1.29874507863149e+18,1,4,4.0,4,4,1,0
1.2990678913162358e+18,2,15,7.5,7,8,1,1
1.299082697553213e+18,1,7,7.0,7,7,1,0
1.2990840169312105e+18,2,14,7.0,7,7,2,0
1.2990887278997924e+18,2,13,6.5,6,7,2,0
1.2990910759692854e+18,2,11,5.5,5,6,2,0
1.2991142528426079e+18,8,55,6.875,5,9,6,2
1.299115252952656e+18,7,12,1.7142857142857142,1,3,7,0
1.2991502321517192e+18,4,27,6.75,6,8,3,1
1.2991507546140124e+18,2,6,3.0,3,3,2,0
1.2991627689429962e+18,1,3,3.0,3,3,1,0
1.2991978420447826e+18,3,14,4.666666666666667,4,6,3,0
1.2992139836059768e+18,5,36,7.2,6,9,3,2
1.299223092951476e+18,5,12,2.4,2,3,5,0
1.299225725973837e+18,5,12,2.4,1,4,5,0
1.2992464719872433e+18,5,8,1.6,1,2,5,0
1.299273673040362e+18,6,44,7.333333333333333,6,9,3,3
1.2992989622518592e+18,1,1,1.0,1,1,1,0
1.2993025934673475e+18,14,95,6.785714285714286,5,9,10,4
1.2993055051516242e+18,1,1,1.0,1,1,1,0
1.2993143846134449e+18,7,32,4.571428571428571,3,6,7,0
1.2993148268765115e+18,2,10,5.0,5,5,2,0
1.2993220183310792e+18,2,6,3.0,3,3,2,0
1.2993289041901783e+18,9,26,2.888888888888889,2,4,9,0
1.2993301379538127e+18,3,24,8.0,8,8,0,3
1.2993342156364751e+18,3,31,10.333333333333334,10,11,0,3
1.2993961941700577e+18,5,36,7.2,6,8,3,2
1.2994338883312566e+18,1,7,7.0,7,7,1,0
1.2994416170336722e+18,17,135,7.9411764705882355,5,10,5,12
1.299451250518346e+18,18,120,6.666666666666667,4,9,15,3
1.299473484518842e+18,9,12,1.3333333333333333,1,2,9,0
1.2995028759779604e+18,16,126,7.875,5,10,5,11
1.2997717128617654e+18,2,6,3.0,3,3,2,0
1.2997721623714609e+18,3,10,3.3333333333333335,2,4,3,0
1.2997728501616013e+18,4,11,2.75,2,4,4,0
1.2997731123905562e+18,3,10,3.3333333333333335,2,5,3,0
1.299773401960443e+18,12,34,2.8333333333333335,1,4,12,0
1.2997801944806282e+18,6,14,2.3333333333333335,1,4,6,0
1.2998036190651133e+18,16,106,6.625,5,8,13,3
1.299879420081945e+18,3,26,8.666666666666666,8,9,0,3
1.2999015010334185e+18,5,14,2.8,2,3,5,0
1.2999293413261207e+18,2,5,2.5,2,3,2,0
1.2999976987356416e+18,4,18,4.5,4,5,4,0
1.299998002017447e+18,4,9,2.25,1,3,4,0
1.2999981489851041e+18,3,7,2.3333333333333335,1,3,3,0
1.299998366260538e+18,2,3,1.5,1,2,2,0
1.299998536153949e+18,14,42,3.0,1,5,14,0
1.299999093618215e+18,7,16,2.2857142857142856,1,4,7,0
1.299999632785661e+18,8,20,2.5,1,4,8,0
1.2999998251827392e+18,5,16,3.2,2,5,5,0
1.300000042997386e+18,5,15,3.0,2,4,5,0
1.3000145661041042e+18,9,16,1.7777777777777777,1,3,9,0
1.3000778177718643e+18,1,8,8.0,8,8,0,1
1.3001730695437087e+18,1,1,1.0,1,1,1,0
1.3002645234310257e+18,2,10,5.0,5,5,2,0
1.3003218540278392e+18,9,50,5.555555555555555,2,7,9,0
1.3005128166274179e+18,3,27,9.0,8,10,0,3
1.3005970531819858e+18,7,20,2.857142857142857,1,5,7,0
1.3006374041922547e+18,3,33,11.0,11,11,0,3
1.3006528762939256e+18,6,13,2.1666666666666665,1,3,6,0
1.3006661653031334e+18,6,15,2.5,1,4,6,0
1.3006813959692014e+18,12,23,1.9166666666666667,1,3,12,0
1.3007044912781696e+18,10,75,7.5,6,9,5,5
1.300716255152008e+18,3,28,9.333333333333334,9,10,0,3
1.3007460524060572e+18,4,22,5.5,4,7,4,0
1.3007560130579517e+18,6,33,5.5,4,7,6,0
1.3007582108110797e+18,9,49,5.444444444444445,2,7,9,0
1.300784015706894e+18,12,102,8.5,2,11,3,9
1.300824819614627e+18,7,38,5.428571428571429,2,7,7,0
1.3008503055051195e+18,2,6,3.0,2,4,2,0
1.3008843885003645e+18,1,1,1.0,1,1,1,0
1.3012470569141128e+18,1,4,4.0,4,4,1,0
1.3013795270001756e+18,11,72,6.545454545454546,4,10,9,2
1.3013907977738468e+18,1,3,3.0,3,3,1,0
1.3014195813309125e+18,1,1,1.0,1,1,1,0
1.3014901127309184e+18,3,25,8.333333333333334,7,9,1,2
1.3015346143421699e+18,4,8,2.0,2,2,4,0
1.3016035866402826e+18,3,25,8.333333333333334,8,9,0,3
1.3018338001707154e+18,15,103,6.866666666666666,5,8,11,4
1.3020150646725893e+18,2,17,8.5,7,10,1,1
1.3020355211770696e+18,10,80,8.0,7,9,3,7
1.3020754779991212e+18,15,50,3.3333333333333335,2,5,15,0
1.3020968194189417e+18,1,2,2.0,2,2,1,0
1.3021257868303939e+18,2,2,1.0,1,1,2,0
1.3021417517734085e+18,17,95,5.588235294117647,4,7,17,0
1.3022069964015555e+18,1,7,7.0,7,7,1,0
1.3022204321164567e+18,2,3,1.5,1,2,2,0
1.3022492133029647e+18,6,19,3.1666666666666665,2,4,6,0
1.3022806457271414e+18,10,53,5.3,4,7,10,0
1.3022936023058196e+18,1,10,10.0,10,10,0,1
1.3023021935422031e+18,4,7,1.75,1,3,4,0
1.302335921483521e+18,8,38,4.75,4,6,8,0
1.30233762836698e+18,9,16,1.7777777777777777,1,3,9,0
1.30239320284061e+18,13,104,8.0,3,10,2,11
1.3027028212233523e+18,1,2,2.0,2,2,1,0
1.3027332048735951e+18,1,4,4.0,4,4,1,0
1.3027438604196426e+18,6,16,2.6666666666666665,2,4,6,0
1.3028016123624532e+18,5,15,3.0,2,4,5,0
1.3028411219086318e+18,1,11,11.0,11,11,0,1
1.3028575651778542e+18,2,14,7.0,6,8,1,1
1.302902881734548e+18,16,108,6.75,4,9,11,5
1.30294206133964e+18,2,3,1.5,1,2,2,0
1.3029479528461837e+18,1,3,3.0,3,3,1,0
1.3029533297933169e+18,9,28,3.111111111111111,2,5,9,0
1.302953428719394e+18,1,3,3.0,3,3,1,0
1.3029715566198052e+18,2,4,2.0,2,2,2,0
1.3030120780261988e+18,15,99,6.6,3,9,11,4
1.3030167112127475e+18,19,82,4.315789473684211,2,6,19,0
1.3030349459539722e+18,3,19,6.333333333333333,5,8,2,1
1.3030456802047165e+18,1,1,1.0,1,1,1,0
1.3030695460778747e+18,8,36,4.5,2,6,8,0
1.3030753545937923e+18,5,44,8.8,8,9,0,5
1.3031009861719276e+18,2,15,7.5,7,8,1,1
1.3031434606831043e+18,4,33,8.25,7,9,1,3
1.303423506211799e+18,2,13,6.5,6,7,2,0
1.3034316587018048e+18,3,7,2.3333333333333335,1,4,3,0
1.3034842477123016e+18,12,81,6.75,4,8,10,2
1.303485440474065e+18,17,50,2.9411764705882355,1,4,17,0
1.3034856433873408e+18,9,28,3.111111111111111,1,5,9,0
1.3035247193520248e+18,1,9,9.0,9,9,0,1
1.3035269458318106e+18,1,8,8.0,8,8,0,1
1.303532591474674e+18,4,25,6.25,5,8,3,1
1.3035621485844728e+18,12,87,7.25,3,8,4,8
1.303594677217825e+18,2,4,2.0,1,3,2,0
1.30362580112535e+18,15,48,3.2,1,5,15,0
1.3036392166609802e+18,7,40,5.714285714285714,4,7,7,0
1.3036499740379397e+18,6,35,5.833333333333333,5,7,6,0
1.303663745904113e+18,6,35,5.833333333333333,4,8,5,1
1.3036736760106586e+18,7,9,1.2857142857142858,1,3,7,0
1.3037004056860285e+18,7,52,7.428571428571429,6,9,3,4
1.3037262160285596e+18,12,37,3.0833333333333335,1,5,12,0
1.303769236597143e+18,3,8,2.6666666666666665,1,4,3,0
1.3037882327886057e+18,2,6,3.0,3,3,2,0
1.3038092828436956e+18,2,6,3.0,2,4,2,0
1.3038328243898831e+18,11,43,3.909090909090909,2,5,11,0
1.3038398157456865e+18,6,37,6.166666666666667,4,7,6,0
1.3038732587000458e+18,8,42,5.25,4,6,8,0
1.3040892441108255e+18,3,22,7.333333333333333,7,8,2,1
1.304194719725877e+18,27,39,1.4444444444444444,1,3,27,0
1.304196110803804e+18,17,134,7.882352941176471,7,9,7,10
1.3042003624411195e+18,2,11,5.5,4,7,2,0
1.3042158322400323e+18,4,23,5.75,4,7,4,0
1.3042762691408146e+18,2,9,4.5,4,5,2,0
1.3043262129796032e+18,11,108,9.818181818181818,6,12,1,10
1.3043308419765765e+18,7,13,1.8571428571428572,1,3,7,0
1.3043775695241585e+18,6,31,5.166666666666667,4,6,6,0
1.3043794133296056e+18,1,2,2.0,2,2,1,0
1.304384619193538e+18,7,37,5.285714285714286,5,6,7,0
1.304390962005477e+18,8,48,6.0,4,8,6,2
1.3044003248279142e+18,3,6,2.0,1,3,3,0
1.3044047029217572e+18,6,41,6.833333333333333,5,8,5,1
1.3044120347484582e+18,1,7,7.0,7,7,1,0
1.3044172036644884e+18,1,3,3.0,3,3,1,0
1.3044178979390769e+18,10,58,5.8,4,7,10,0
1.3044229002955525e+18,4,28,7.0,7,7,4,0
1.3044637476325898e+18,5,6,1.2,1,2,5,0
1.3045618659923323e+18,26,173,6.653846153846154,2,9,16,10
1.3046123166074737e+18,7,41,5.857142857142857,4,7,7,0
1.3046551528975875e+18,41,280,6.829268292682927,4,9,31,10
1.3046854661877048e+18,41,282,6.878048780487805,2,10,28,13
1.3048888319471452e+18,11,91,8.272727272727273,6,9,1,10
1.3049462266284447e+18,3,20,6.666666666666667,5,8,2,1
1.304947868706495e+18,2,11,5.5,5,6,2,0
1.3049731334902364e+18,6,42,7.0,5,9,3,3
1.3049746706033065e+18,2,6,3.0,3,3,2,0
1.304983570950557e+18,2,4,2.0,2,2,2,0
1.304987692529153e+18,1,4,4.0,4,4,1,0
1.304994059838041e+18,4,10,2.5,1,4,4,0
1.3050061195863378e+18,5,33,6.6,2,9,3,2
1.3050119029828744e+18,4,11,2.75,2,3,4,0
1.305012299007729e+18,2,7,3.5,3,4,2,0
1.3050285206962337e+18,1,1,1.0,1,1,1,0
1.3050461201843402e+18,4,9,2.25,1,3,4,0
1.3050765647212703e+18,10,58,5.8,4,8,9,1
1.3050887573751014e+18,4,26,6.5,6,7,4,0
1.3050911313409969e+18,2,21,10.5,10,11,0,2
1.305096153295499e+18,7,43,6.142857142857143,5,7,7,0
1.3051010959508001e+18,7,12,1.7142857142857142,1,3,7,0
1.305105551816997e+18,7,40,5.714285714285714,5,7,7,0
1.3051079671843868e+18,10,91,9.1,5,12,1,9
1.305115776038042e+18,10,32,3.2,1,5,10,0
1.3051205262581297e+18,3,17,5.666666666666667,4,7,3,0
1.3051316333807124e+18,1,9,9.0,9,9,0,1
1.3051786856011387e+18,8,13,1.625,1,3,8,0
1.3051887709144164e+18,1,4,4.0,4,4,1,0
1.3052493069273367e+18,7,24,3.4285714285714284,2,5,7,0
1.3052523898125338e+18,1,3,3.0,3,3,1,0
1.3052900524379118e+18,14,27,1.9285714285714286,1,3,14,0
1.3054852319529088e+18,1,2,2.0,2,2,1,0
1.3056311578586575e+18,1,1,1.0,1,1,1,0
1.3056480813308964e+18,6,10,1.6666666666666667,1,3,6,0
1.3056987499542912e+18,4,34,8.5,7,10,1,3
1.3057183463760297e+18,3,7,2.3333333333333335,2,3,3,0
1.3057476865212628e+18,4,19,4.75,4,6,4,0
1.3057728365280806e+18,6,43,7.166666666666667,6,9,4,2
1.3057829223234547e+18,3,21,7.0,6,8,2,1
1.3057865342049124e+18,4,24,6.0,4,7,4,0
1.3057883186677804e+18,1,7,7.0,7,7,1,0
1.3057893713564787e+18,1,9,9.0,9,9,0,1
1.3057903563576563e+18,2,13,6.5,6,7,2,0
1.3057965425072148e+18,13,65,5.0,3,7,13,0
1.305799489581816e+18,2,2,1.0,1,1,2,0
1.3058003665533606e+18,6,16,2.6666666666666665,1,5,6,0
1.3058018438666678e+18,1,3,3.0,3,3,1,0
1.3058198086955162e+18,4,41,10.25,8,11,0,4
1.3058933969226985e+18,7,37,5.285714285714286,4,9,6,1
1.305960273629929e+18,11,34,3.090909090909091,1,5,11,0
1.305989102155501e+18,3,21,7.0,6,8,2,1
1.3061435795884577e+18,1,1,1.0,1,1,1,0
1.306349391537428e+18,8,9,1.125,1,2,8,0
1.3064166432750154e+18,2,14,7.0,6,8,1,1
1.3064212466293125e+18,3,10,3.3333333333333335,3,4,3,0
1.3065087390440594e+18,18,77,4.277777777777778,3,6,18,0
1.30660002498298e+18,8,74,9.25,7,11,1,7
1.3066222166908964e+18,4,31,7.75,7,9,2,2
1.3070377920619146e+18,2,16,8.0,7,9,1,1
1.307105572950388e+18,2,16,8.0,8,8,0,2
1.3072251790413484e+18,3,24,8.0,8,8,0,3
1.3072596698429338e+18,2,15,7.5,7,8,1,1
1.3072652909338225e+18,1,4,4.0,4,4,1,0
1.3073071548075246e+18,3,16,5.333333333333333,5,6,3,0
1.3073359443582866e+18,5,42,8.4,7,9,1,4
1.307336750225413e+18,1,2,2.0,2,2,1,0
1.3073888784021338e+18,8,48,6.0,5,8,7,1
1.3074113380077617e+18,1,7,7.0,7,7,1,0
1.3075007925599214e+18,25,36,1.44,1,3,25,0
1.3077047614515725e+18,5,31,6.2,5,7,5,0
1.30780748042055e+18,1,2,2.0,2,2,1,0
1.307843428901716e+18,1,2,2.0,2,2,1,0
1.307855002316048e+18,10,72,7.2,6,9,6,4
1.3079199388764293e+18,3,21,7.0,7,7,3,0
1.3079539120517274e+18,1,3,3.0,3,3,1,0
1.3079663037986488e+18,3,19,6.333333333333333,5,8,2,1
1.307970743845659e+18,1,3,3.0,3,3,1,0
1.3080168059968358e+18,1,2,2.0,2,2,1,0
1.3080232841984515e+18,4,29,7.25,5,9,2,2
1.3080375891843505e+18,10,67,6.7,5,8,7,3
1.3080454573442644e+18,8,76,9.5,8,11,0,8
1.3080664298732833e+18,1,1,1.0,1,1,1,0
1.3080928178733985e+18,1,2,2.0,2,2,1,0
1.3081029347720643e+18,12,84,7.0,5,8,8,4
1.3081216606193103e+18,2,2,1.0,1,1,2,0
1.30814046785454e+18,1,2,2.0,2,2,1,0
1.30815562300384e+18,13,112,8.615384615384615,7,10,1,12
1.3081990162734487e+18,17,144,8.470588235294118,2,10,2,15
1.3082542336726856e+18,5,31,6.2,5,8,4,1
1.308347931184041e+18,1,3,3.0,3,3,1,0
1.308525706039744e+18,3,7,2.3333333333333335,2,3,3,0
1.308526868901003e+18,3,8,2.6666666666666665,2,3,3,0
1.3085393136054065e+18,1,2,2.0,2,2,1,0
1.3085654800873736e+18,7,48,6.857142857142857,6,8,6,1
1.3085877601184573e+18,3,6,2.0,1,3,3,0
1.3086250063762033e+18,3,17,5.666666666666667,2,8,2,1
1.3086272449013187e+18,4,10,2.5,1,3,4,0
1.308663871265621e+18,14,106,7.571428571428571,5,10,6,8
1.3086707974860462e+18,2,2,1.0,1,1,2,0
1.3086809688483108e+18,1,1,1.0,1,1,1,0
1.308743991010525e+18,6,10,1.6666666666666667,1,3,6,0
1.3087484933674017e+18,3,5,1.6666666666666667,1,2,3,0
1.3087624893725693e+18,1,3,3.0,3,3,1,0
1.3087836515140598e+18,2,16,8.0,8,8,0,2
1.308791853020272e+18,27,55,2.037037037037037,1,4,27,0
1.3088166540871478e+18,1,1,1.0,1,1,1,0
1.3088394775055928e+18,2,14,7.0,7,7,2,0
1.3088427088193142e+18,3,7,2.3333333333333335,2,3,3,0
1.3089072885050278e+18,1,2,2.0,2,2,1,0
1.308924187811924e+18,2,3,1.5,1,2,2,0
1.3089406254094556e+18,2,4,2.0,1,3,2,0
1.3092208752844744e+18,2,16,8.0,8,8,0,2
1.3092482868508603e+18,3,23,7.666666666666667,7,8,1,2
1.309251755098158e+18,3,22,7.333333333333333,6,8,1,2
1.309254300289848e+18,1,6,6.0,6,6,1,0
1.309262086741642e+18,8,20,2.5,1,4,8,0
1.3092628640449536e+18,1,2,2.0,2,2,1,0
1.3092960621753408e+18,1,3,3.0,3,3,1,0
1.309333829193979e+18,18,39,2.1666666666666665,1,4,18,0
1.3093387817310802e+18,2,11,5.5,5,6,2,0
1.309353208727014e+18,5,10,2.0,1,3,5,0
1.309354929930089e+18,11,112,10.181818181818182,3,12,1,10
1.309355339141944e+18,1,7,7.0,7,7,1,0
1.3093885418899866e+18,1,3,3.0,3,3,1,0
1.309404112288864e+18,12,79,6.583333333333333,3,10,8,4
1.3094082091280479e+18,1,4,4.0,4,4,1,0
1.3094200483777925e+18,2,6,3.0,2,4,2,0
1.309420054934294e+18,3,18,6.0,5,7,3,0
1.3094253944931502e+18,1,6,6.0,6,6,1,0
1.3094279694018092e+18,4,26,6.5,4,9,2,2
1.309430249173356e+18,4,28,7.0,5,8,2,2
1.3094320681338314e+18,5,14,2.8,2,3,5,0
1.3094414617701e+18,2,3,1.5,1,2,2,0
1.3094742198728847e+18,3,11,3.6666666666666665,3,4,3,0
1.3099824760487841e+18,8,24,3.0,2,5,8,0
1.3100037111235446e+18,9,17,1.8888888888888888,1,3,9,0
1.3100406908823777e+18,1,9,9.0,9,9,0,1
1.3100459104580367e+18,1,2,2.0,2,2,1,0
1.3100727813125268e+18,8,57,7.125,5,9,5,3
1.3100752495332585e+18,3,9,3.0,3,3,3,0
1.3101156355705234e+18,1,3,3.0,3,3,1,0
1.3101210315284454e+18,6,19,3.1666666666666665,2,4,6,0
1.3101347402769946e+18,1,4,4.0,4,4,1,0
1.3101763231379679e+18,7,15,2.142857142857143,1,4,7,0
1.3101804012709453e+18,4,12,3.0,3,3,4,0
1.3101863973715686e+18,6,18,3.0,2,4,6,0
1.3101993430860895e+18,6,33,5.5,4,7,6,0
1.3102116034521882e+18,3,9,3.0,2,4,3,0
1.3102408991997558e+18,1,6,6.0,6,6,1,0
1.310258693187877e+18,1,4,4.0,4,4,1,0
1.3103005105865247e+18,12,41,3.4166666666666665,2,5,12,0
1.3103026448080788e+18,1,3,3.0,3,3,1,0
1.3103315007542625e+18,3,5,1.6666666666666667,1,2,3,0
1.3106078386129577e+18,1,2,2.0,2,2,1,0
1.3106227497516088e+18,2,16,8.0,6,10,1,1
1.310629123259692e+18,16,65,4.0625,3,7,16,0
1.31065583053432e+18,1,5,5.0,5,5,1,0
1.310678763304934e+18,1,7,7.0,7,7,1,0
1.3107122417331615e+18,1,10,10.0,10,10,0,1
1.3107221428558886e+18,6,59,9.833333333333334,9,12,0,6
1.31072545695442e+18,1,8,8.0,8,8,0,1
1.3107469510775027e+18,1,3,3.0,3,3,1,0
1.3107519218193224e+18,5,34,6.8,6,7,5,0
1.3107569559621292e+18,6,15,2.5,1,3,6,0
1.3107589983767834e+18,3,6,2.0,1,3,3,0
1.3107643072345764e+18,8,35,4.375,3,7,8,0
1.310769712202326e+18,2,2,1.0,1,1,2,0
1.3107844551879575e+18,2,13,6.5,6,7,2,0
1.310835146591958e+18,9,19,2.111111111111111,1,4,9,0
1.3108424304155645e+18,1,7,7.0,7,7,1,0
1.3108438338090486e+18,5,23,4.6,3,5,5,0
1.3108524066145787e+18,1,6,6.0,6,6,1,0
1.3108915153151222e+18,4,8,2.0,1,3,4,0
1.3109033267983017e+18,6,36,6.0,5,7,6,0
1.3109066966187064e+18,10,58,5.8,4,7,10,0
1.3109087288067203e+18,2,13,6.5,6,7,2,0
1.3109114612813312e+18,11,81,7.363636363636363,5,9,6,5
1.3109356430239334e+18,3,3,1.0,1,1,3,0
1.3109763992188462e+18,2,7,3.5,2,5,2,0
1.3110243673354511e+18,1,9,9.0,9,9,0,1
1.3110268556227062e+18,1,10,10.0,10,10,0,1
1.3110654938800888e+18,3,5,1.6666666666666667,1,2,3,0
1.3114675399932557e+18,1,7,7.0,7,7,1,0
1.3114991173506683e+18,1,7,7.0,7,7,1,0
1.311756341393318e+18,1,3,3.0,3,3,1,0
1.3124038841504978e+18,11,32,2.909090909090909,2,4,11,0
1.3124249030535414e+18,2,15,7.5,7,8,1,1
1.312452362099761e+18,5,43,8.6,7,10,1,4
1.3124582570561283e+18,3,26,8.666666666666666,8,10,0,3
1.312491801565748e+18,7,26,3.7142857142857144,2,5,7,0
1.3126197330051246e+18,13,94,7.230769230769231,3,9,6,7
1.3128755777825413e+18,2,5,2.5,2,3,2,0
1.3128778883113265e+18,6,39,6.5,5,8,5,1
1.312982891713834e+18,10,20,2.0,1,3,10,0
1.3129932907262664e+18,1,6,6.0,6,6,1,0
1.3129933153366787e+18,2,15,7.5,7,8,1,1
1.3130334553682522e+18,16,121,7.5625,6,10,10,6
1.313049699727232e+18,8,53,6.625,4,8,5,3
1.3130803047390062e+18,1,9,9.0,9,9,0,1
1.3131142158202893e+18,11,42,3.8181818181818183,2,7,11,0
1.3131160390151578e+18,4,33,8.25,7,9,1,3
1.3131216249529219e+18,2,14,7.0,7,7,2,0
1.3131240782585108e+18,2,13,6.5,6,7,2,0
1.3131247955001428e+18,15,47,3.1333333333333333,1,4,15,0
1.3131853224279107e+18,1,9,9.0,9,9,0,1
1.3135648902026076e+18,15,25,1.6666666666666667,1,3,15,0
1.3135955762949734e+18,3,30,10.0,9,11,0,3
1.3136010629574195e+18,9,61,6.777777777777778,5,9,7,2
1.3136223038176364e+18,1,2,2.0,2,2,1,0
1.3136235097457784e+18,1,4,4.0,4,4,1,0
1.313687583949626e+18,5,31,6.2,5,8,4,1
1.3136992547365926e+18,4,11,2.75,2,3,4,0
1.3137770052602916e+18,4,21,5.25,2,7,4,0
1.313780230875438e+18,1,1,1.0,1,1,1,0
1.313783207116912e+18,1,3,3.0,3,3,1,0
1.313797353600894e+18,3,19,6.333333333333333,5,8,2,1
1.3138031524992852e+18,1,3,3.0,3,3,1,0
1.3138169177721206e+18,1,3,3.0,3,3,1,0
1.3138719417777398e+18,7,41,5.857142857142857,5,7,7,0
1.313889561908269e+18,3,22,7.333333333333333,7,8,2,1
1.3139036807088548e+18,7,41,5.857142857142857,5,7,7,0
1.3139397412387615e+18,10,55,5.5,4,6,10,0
1.313949614065685e+18,7,43,6.142857142857143,5,7,7,0
1.3139620508295767e+18,1,1,1.0,1,1,1,0
1.313981263459801e+18,5,29,5.8,4,7,5,0
1.3139998361209405e+18,8,31,3.875,2,5,8,0
1.3140429051712504e+18,2,5,2.5,2,3,2,0
1.3142873870625966e+18,2,4,2.0,1,3,2,0
1.3143090059440494e+18,3,9,3.0,2,4,3,0
1.3143718430142152e+18,1,3,3.0,3,3,1,0
1.314394745433707e+18,10,27,2.7,1,4,10,0
1.314401739158803e+18,3,30,10.0,10,10,0,3
1.314408269221256e+18,1,5,5.0,5,5,1,0
1.31443817619112e+18,3,4,1.3333333333333333,1,2,3,0
1.3144844286499256e+18,1,6,6.0,6,6,1,0
1.314530865276152e+18,5,32,6.4,5,7,5,0
1.3147360441570906e+18,2,4,2.0,1,3,2,0
1.3149344027514422e+18,6,14,2.3333333333333335,1,4,6,0
1.3150674966414477e+18,4,33,8.25,8,9,0,4
1.3150867516378045e+18,6,11,1.8333333333333333,1,3,6,0
1.315125606547799e+18,3,24,8.0,7,9,1,2
1.3151286089544084e+18,1,10,10.0,10,10,0,1
1.3151707308546793e+18,10,33,3.3,2,5,10,0
1.3152097761495816e+18,13,28,2.1538461538461537,1,3,13,0
1.315228014007104e+18,25,58,2.32,1,5,25,0
1.3152374672761518e+18,1,1,1.0,1,1,1,0
1.3152397180261988e+18,8,59,7.375,6,9,4,4
1.3153101043963236e+18,8,22,2.75,1,4,8,0
1.3153522721594542e+18,2,4,2.0,2,2,2,0
1.315358578419405e+18,4,10,2.5,1,4,4,0
1.3153717533413043e+18,10,64,6.4,5,8,9,1
1.315469896741672e+18,2,9,4.5,4,5,2,0
1.3154793085874808e+18,6,36,6.0,4,7,6,0
1.3157140634219814e+18,2,11,5.5,5,6,2,0
1.315810233543603e+18,3,19,6.333333333333333,6,7,3,0
1.3158509768558344e+18,3,7,2.3333333333333335,1,3,3,0
1.3159271698588575e+18,3,12,4.0,4,4,3,0
1.315934294744571e+18,1,7,7.0,7,7,1,0
1.3159633245032545e+18,6,9,1.5,1,3,6,0
1.3159859971917084e+18,6,22,3.6666666666666665,2,5,6,0
1.3161197212780037e+18,1,8,8.0,8,8,0,1
1.3161297126747392e+18,8,59,7.375,6,9,5,3
1.3162169360469678e+18,2,4,2.0,2,2,2,0
1.3166138991569298e+18,2,5,2.5,1,4,2,0
1.316713534170873e+18,8,63,7.875,7,9,3,5
1.316723048477303e+18,1,1,1.0,1,1,1,0
1.3168121288354834e+18,1,2,2.0,2,2,1,0
1.3168622802384038e+18,29,167,5.758620689655173,4,8,27,2
1.3173531711120658e+18,2,11,5.5,4,7,2,0
1.3173675592106598e+18,10,14,1.4,1,3,10,0
1.3174129398527314e+18,1,2,2.0,2,2,1,0
1.3174286992000128e+18,2,13,6.5,4,9,1,1
1.31742983751826e+18,1,3,3.0,3,3,1,0
1.3174895396062738e+18,4,4,1.0,1,1,4,0
1.317551351036306e+18,3,8,2.6666666666666665,2,4,3,0
